A_ID_PERIODO,A_ID_PERIODO_FECHA,B_TARGET,A_PA_NPERIODOS_ANT,A_PA_NPERIODOS_POS,B_PA_DDM_EVER,B_PA_DDM_PROX12,B_PA_PERIODO_DQ90_EVER,D_CLI_PA_OPERACION_MIN,D_CLI_PA_PERIODO_ALTA_MIN,D_PA_OPERACION,D_PA_OPERACION_PRIMERA,D_PA_PERIODO_ALTA,I_CLI_CALIF,I_CLI_CALIF_CRC,I_CLI_OCUPACION,I_CLI_RIESGO,I_CLI_SEXO,I_PA_AREA,I_PA_PRODUCTO,I_PA_PRODUCTO_GRUPO,I_PA_SUCURSAL,N_CLI_EDAD,N_CLI_PA_ANTIG_TOTAL_MAX,N_CLI_PA_CUOTAS_MAX,N_CLI_PA_CUOTAS_PAGAS_EVER,N_CLI_PA_DDM_ACTUAL_MAX,N_CLI_PA_DDM_EVER_MAX,N_CLI_PA_DDM_ULT01a03_MAX,N_CLI_PA_MESES_DQ30_EVER_MAX,N_CLI_PA_MESES_SINPAGO_EVER_MAX,N_CLI_TC_DDM_ACTUAL_MAX,N_CLI_TC_DDM_EVER_MAX,N_CLI_TC_DDM_ULT01a03_MAX,N_PA_ANTIG,N_PA_CUOTAS,N_PA_DDM_ACTUAL,N_PA_DDM_EVER,N_PA_DDM_ULT01a03,N_PA_MESES_ALDIA_EVER,N_PA_MESES_CONPAGO_EVER,N_PA_MESES_DQ30_EVER,N_PA_MESES_SINPAGO_EVER,P_CLI_PA_CUOTA_SUM_v_INGRESO,P_CLI_PA_MONTO_NETO_SUM_v_INGRESO,P_CLI_PA_SALDO_SUM_v_INGRESO,P_CLI_TC_DEUDA_v_CREDITO,P_CLI_TC_FINANC1_v_DEUDA,P_PA_CUOTA_v_INGRESO,P_PA_CUOTA_v_MONTO_NETO,P_PA_CUOTA_v_SALDO,P_PA_MONTO_NETO_v_INGRESO,P_PA_SALDO_v_INGRESO,P_PA_SALDO_v_MONTO_NETO,PN_PA_ANTIG_v_CUOTAS,PN_PA_CUOTAS_CLIENTE,PN_PA_DDM_ACTUAL_CLIENTE,PN_PA_DDM_EVER_CLIENTE,PN_PA_DDM_ULT01a03_CLIENTE,PN_PA_MESES_ALDIA_EVER_v_ANTIG,PN_PA_MESES_CONPAGO_EVER_v_ANTIG,PN_PA_MESES_DQ30_v_SINPAGO_EVER,PV_PA_MONTO_NETO_CLIENTE,PV_PA_SALDO_CLIENTE,V_CLI_INGRESO,V_CLI_PA_CUOTA_SUM,V_CLI_PA_MONTO_NETO_SUM,V_CLI_PA_SALDO_SUM,V_CLI_TC_CREDITO_LINEA_SUM,V_CLI_TC_DEUDA_SUM,V_CLI_TC_FINANC1_SUM,V_PA_CUOTA,V_PA_MONTO_NETO,V_PA_SALDO
201304,30/04/2013,0,12,11,21,21, ,20/04/2012,201204,20/04/2012,21/08/2010,201204,20,6,EMPL.FIRMA PARTICULAR,E,M,FA,1,1,22,28,32,24,48,-41,-10,-40, ,3,0,26,24,12,24,-41,-10,-40,12,9,0,3,4.406666667,78.9787,41.7721,9.305416667,87.52787355,4.406666667,5.579563435,10.54930604,78.9787,41.7721,52.89033626,50,100,100,100,100,100,75,0,100,100,3000000,132200,2369361,1253163,2400000,223330,195476,132200,2369361,1253163
201302,28/02/2013,0,11,3,18,18, ,13/03/2012,201203,13/03/2012,18/11/2011,201203,11,1,EMPL.FIRMA ESTATAL,C,M,FA,48,3,4,27,15,14,39,-13,-13,-13, ,3, , , ,11,14,-13,-13,-13,11,8,0,3,3.624916532,42.09718592,10.35218926, , ,3.624916532,8.610828616,35.01594147,42.09718592,10.35218926,24.59116692,78.57142857,100,100,100,100,100,72.72727273,0,100,100,5241500,190000,2206524,542610, , , ,190000,2206524,542610
201303,31/03/2013,0,12,2,18,18, ,13/03/2012,201203,13/03/2012,18/11/2011,201203,11,1,EMPL.FIRMA ESTATAL,C,M,FA,48,3,4,27,16,14,39,18,-13,-13, ,3, , , ,12,14,18,-13,-13,12,9,0,3,3.624916532,42.09718592,10.35218926, , ,3.624916532,8.610828616,35.01594147,42.09718592,10.35218926,24.59116692,85.71428571,100,100,100,100,100,75,0,100,100,5241500,190000,2206524,542610, , , ,190000,2206524,542610
201304,30/04/2013,0,13,1,18,18, ,13/03/2012,201203,13/03/2012,18/11/2011,201203,11,1,EMPL.FIRMA ESTATAL,C,M,FA,48,3,4,27,17,14,39,17,18,18, ,4, , , ,13,14,17,18,18,13,9,0,4,3.624916532,42.09718592,6.973576266, , ,3.624916532,8.610828616,51.98073977,42.09718592,6.973576266,16.56542145,92.85714286,100,100,100,100,100,69.23076923,0,100,100,5241500,190000,2206524,365520, , , ,190000,2206524,365520
201302,28/02/2013,0,7,9,1,1, ,18/07/2012,201207,18/07/2012,09/09/2011,201207,31,1,EMPL.FIRMA ESTATAL,B,M,FA,1,1,22,23,17,18,30,0,1,1, ,2,0,0,0,7,18,0,1,1,7,5,0,2,5.78,81.6842,58.1756,0,0,5.78,7.07603184,9.93543685,81.6842,58.1756,71.22013804,38.88888889,100,0,100,100,100,71.42857143,0,100,100,2000000,115600,1633684,1163512,1200000,0,0,115600,1633684,1163512
201303,31/03/2013,0,8,8,1,1, ,18/07/2012,201207,18/07/2012,09/09/2011,201207,31,1,EMPL.FIRMA ESTATAL,B,M,FA,1,1,22,23,18,18,30,1,1,1, ,2,0,0,0,8,18,1,1,1,8,6,0,2,5.78,81.6842,53.8141,0,0,5.78,7.07603184,10.74067949,81.6842,53.8141,65.88067215,44.44444444,100,100,100,100,100,75,0,100,100,2000000,115600,1633684,1076282,1200000,0,0,115600,1633684,1076282
201304,30/04/2013,0,9,7,1,1, ,18/07/2012,201207,18/07/2012,09/09/2011,201207,31,1,EMPL.FIRMA ESTATAL,B,M,FA,1,1,22,23,19,18,30,0,1,1, ,2,0,0,0,9,18,0,1,1,9,7,0,2,5.78,81.6842,49.301,0,0,5.78,7.07603184,11.72390012,81.6842,49.301,60.35561345,50,100,0,100,100,100,77.77777778,0,100,100,2000000,115600,1633684,986020,1200000,0,0,115600,1633684,986020
201302,28/02/2013,0,5,1,-32,-32, ,17/09/2012,201209,17/09/2012,17/09/2012,201209,0,1,EMPL.FIRMA PARTICULAR,C,M,OI,1,1,37,22,5,18,18,-33,-30,-30, ,2, , , ,5,18,-33,-30,-30,5,3,0,2,10.36646259,146.2665658,111.1535057, , ,10.36646259,7.087376759,9.326257892,146.2665658,111.1535057,75.99378917,27.77777778,100,100,100,100,100,60,0,100,100,1658232,171900,2425439,1843183, , , ,171900,2425439,1843183
201304,30/04/2013,0,0,12,21,21, ,20/04/2013,201304,20/04/2013,17/09/2012,201304,11,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,37,22,7,18,18,-10, , , ,0,0, , ,0,18,-10, , ,0,0,0,0,21.49277061,309.2587165,309.2587165,0,0,21.49277061,6.949770359,6.949770359,309.2587165,309.2587165,100,0,100,100, , , , ,0,100,100,1658232,356400,5128227,5128227,1400000,0,0,356400,5128227,5128227
201302,28/02/2013,0,0,4,-15,-15, ,26/02/2013,201302,26/02/2013,26/02/2013,201302,0,1,EMPL.FIRMA PARTICULAR,B,M,FA,17,3,0,21,0,8,14,-46, , , ,0,0,0,0,0,8,-46, , ,0,0,0,0,6.857142857,49.30709524,43.19261905,-0.000324324,100,6.857142857,13.90701039,15.87572833,49.30709524,43.19261905,87.5991961,0,100,100, , , , ,0,100,100,2100000,144000,1035449,907045,1850000,-6,-6,144000,1035449,907045
201303,31/03/2013,0,1,3,-15,-15, ,26/02/2013,201302,26/02/2013,26/02/2013,201302,0,1,EMPL.FIRMA PARTICULAR,B,M,FA,17,3,0,21,1,8,14,-15,-46,-46, ,1,0,0,0,1,8,-15,-46,-46,1,0,0,1,6.857142857,49.30709524,43.19261905,0,0,6.857142857,13.90701039,15.87572833,49.30709524,43.19261905,87.5991961,12.5,100,100,100,100,100,0,0,100,100,2100000,144000,1035449,907045,1850000,0,0,144000,1035449,907045
201304,30/04/2013,0,2,2,-15,-15, ,26/02/2013,201302,26/02/2013,26/02/2013,201302,0,1,EMPL.FIRMA PARTICULAR,B,M,FA,17,3,0,21,2,8,14,-15,-15,-15, ,2,0,0,0,2,8,-15,-15,-15,2,0,0,2,6.857142857,49.30709524,37.52180952,0,0,6.857142857,13.90701039,18.27508573,49.30709524,37.52180952,76.09819508,25,100,100,100,100,100,0,0,100,100,2100000,144000,1035449,787958,1850000,0,0,144000,1035449,787958
201303,31/03/2013,0,0,9,-5,-5, ,23/03/2013,201303,23/03/2013,23/03/2013,201303,0,1,EMPL.FIRMA PARTICULAR,D,M,FA,1,1,9,21,0,12,12,-35, , , ,0, , , ,0,12,-35, , ,0,0,0,0,10.28583062,104.3152782,104.3152782, , ,10.28583062,9.860329955,9.860329955,104.3152782,104.3152782,100,0,100,100, , , , ,0,100,100,3290935,338500,3432948,3432948, , , ,338500,3432948,3432948
201304,30/04/2013,0,1,8,-5,-5, ,23/03/2013,201303,23/03/2013,23/03/2013,201303,0,1,EMPL.FIRMA PARTICULAR,D,M,FA,1,1,9,21,1,12,12,-5,-35,-35, ,1, , , ,1,12,-5,-35,-35,1,0,0,1,10.28583062,104.3152782,104.3152782, , ,10.28583062,9.860329955,9.860329955,104.3152782,104.3152782,100,8.333333333,100,100,100,100,100,0,0,100,100,3290935,338500,3432948,3432948, , , ,338500,3432948,3432948
201302,28/02/2013,0,5,12,51,51, ,03/09/2012,201209,03/09/2012,03/09/2012,201209,0,1,SIN DEFINIR,C,M,OI,1,1,37,21,5,17,17,-10,-10,-10, ,1, , , ,5,17,-10,-10,-10,5,4,0,1,35.68,484.5032,362.0854, , ,35.68,7.364244447,9.854028911,484.5032,362.0854,74.73333509,29.41176471,100,100,100,100,100,80,0,100,100,0,178400,2422516,1810427, , , ,178400,2422516,1810427
201303,31/03/2013,0,6,11,51,51, ,03/09/2012,201209,03/09/2012,03/09/2012,201209,0,1,SIN DEFINIR,C,M,OI,1,1,37,21,6,17,17,-10,-10,-10, ,1, , , ,6,17,-10,-10,-10,6,5,0,1,35.68,484.5032,334.9076, , ,35.68,7.364244447,10.65368478,484.5032,334.9076,69.1239191,35.29411765,100,100,100,100,100,83.33333333,0,100,100,0,178400,2422516,1674538, , , ,178400,2422516,1674538
201304,30/04/2013,0,7,10,51,51, ,03/09/2012,201209,03/09/2012,03/09/2012,201209,0,1,SIN DEFINIR,C,M,OI,1,1,37,21,7,17,17,-10,-10,-10, ,1, , , ,7,17,-10,-10,-10,7,6,0,1,35.68,484.5032,307.9342, , ,35.68,7.364244447,11.58689097,484.5032,307.9342,63.55669065,41.17647059,100,100,100,100,100,85.71428571,0,100,100,0,178400,2422516,1539671, , , ,178400,2422516,1539671
201302,28/02/2013,0,2,10,26,26, ,03/12/2012,201212,03/12/2012,03/12/2012,201212,0,1,EMPL.FIRMA PROBLEMATICA,C,F,FA,1,1,3,27,2,12,12,-5,-5,-5, ,1, , , ,2,12,-5,-5,-5,2,1,0,1,10.1,102.125,87.3683, , ,10.1,9.889840881,11.56025698,102.125,87.3683,85.55035496,16.66666667,100,100,100,100,100,50,0,100,100,1000000,101000,1021250,873683, , , ,101000,1021250,873683
201303,31/03/2013,0,3,9,26,26, ,03/12/2012,201212,03/12/2012,03/12/2012,201212,0,1,EMPL.FIRMA PROBLEMATICA,C,F,FA,1,1,3,27,3,12,12,-5,-5,-5, ,1, , , ,3,12,-5,-5,-5,3,2,0,1,10.1,102.125,79.4491, , ,10.1,9.889840881,12.71254174,102.125,79.4491,77.79593635,25,100,100,100,100,100,66.66666667,0,100,100,1000000,101000,1021250,794491, , , ,101000,1021250,794491
201304,30/04/2013,0,4,8,26,26, ,03/12/2012,201212,03/12/2012,03/12/2012,201212,0,1,EMPL.FIRMA PROBLEMATICA,C,F,FA,1,1,3,27,4,12,12,-5,-5,-5, ,1, , , ,4,12,-5,-5,-5,4,3,0,1,10.1,102.125,71.5446, , ,10.1,9.889840881,14.11706823,102.125,71.5446,70.05591187,33.33333333,100,100,100,100,100,75,0,100,100,1000000,101000,1021250,715446, , , ,101000,1021250,715446
201304,30/04/2013,0,0,12,-10,-10, ,03/04/2013,201304,03/04/2013,03/09/1999,201304,10,3,EMPL.FIRMA PARTICULAR,I,M,OI,1,1,15,42,163,24,125,-10, , , ,0,0,0,0,0,24,-10, , ,0,0,0,0,12.05500798,212.9677874,212.9677874,0,0,12.05500798,5.660484214,5.660484214,212.9677874,212.9677874,100,0,100,100, , , , ,0,100,100,1658232,199900,3531500,3531500,1190000,0,0,199900,3531500,3531500
201302,28/02/2013,0,9,4,1,1, ,31/05/2012,201205,31/05/2012,18/04/2011,201205,10,1,EMPL.FIRMA PARTICULAR,D,F,FA,1,1,5,38,22,24,35,0,1,1, ,4, , , ,9,24,0,1,1,9,5,0,4,9.683333333,172.82075,126.48695, , ,9.683333333,5.603108037,7.655598726,172.82075,126.48695,73.18967774,37.5,100,0,100,100,100,55.55555556,0,100,100,6000000,581000,10369245,7589217, , , ,581000,10369245,7589217
201303,31/03/2013,0,10,3,1,1, ,31/05/2012,201205,31/05/2012,18/04/2011,201205,10,1,EMPL.FIRMA PARTICULAR,D,F,FA,1,1,5,38,23,24,35,1,1,1, ,4, , , ,10,24,1,1,1,10,6,0,4,9.683333333,172.82075,119.84355, , ,9.683333333,5.603108037,8.079978717,172.82075,119.84355,69.34557916,41.66666667,100,100,100,100,100,60,0,100,100,6000000,581000,10369245,7190613, , , ,581000,10369245,7190613
201304,30/04/2013,0,11,2,1,1, ,31/05/2012,201205,31/05/2012,18/04/2011,201205,10,1,EMPL.FIRMA PARTICULAR,D,F,FA,1,1,5,38,24,24,35,0,1,1, ,4, , , ,11,24,0,1,1,11,7,0,4,9.683333333,172.82075,112.9411667, , ,9.683333333,5.603108037,8.573785466,172.82075,112.9411667,65.35162396,45.83333333,100,0,100,100,100,63.63636364,0,100,100,6000000,581000,10369245,6776470, , , ,581000,10369245,6776470
201303,31/03/2013,0,0,13,1,1, ,25/03/2013,201303,25/03/2013,21/12/2009,201303,10,1,EMPL.FIRMA PARTICULAR,F,M,OI,1,1,37,35,39,24,50,-30, , , ,0, , , ,0,24,-30, , ,0,0,0,0,18.53428571,329.9374571,329.9374571, , ,18.53428571,5.617514869,5.617514869,329.9374571,329.9374571,100,0,100,100, , , , ,0,100,100,3500000,648700,11547811,11547811, , , ,648700,11547811,11547811
201304,30/04/2013,0,1,12,1,1, ,25/03/2013,201303,25/03/2013,21/12/2009,201303,10,1,EMPL.FIRMA PARTICULAR,F,M,OI,1,1,37,35,40,24,50,0,-30,-30, ,1, , , ,1,24,0,-30,-30,1,0,0,1,18.53428571,329.9374571,329.9374571, , ,18.53428571,5.617514869,5.617514869,329.9374571,329.9374571,100,4.166666667,100,0,100,100,100,0,0,100,100,3500000,648700,11547811,11547811, , , ,648700,11547811,11547811
201302,28/02/2013,0,3,7,-5,-5, ,21/11/2012,201211,21/11/2012,19/05/2007,201211,10,1,EMPL.FIRMA ESTATAL,J,F,OI,1,1,33,35,69,10,71,-5,-5,-5, ,2, , , ,3,10,-5,-5,-5,3,1,0,2,22.81721746,195.1301,159.629845, , ,22.81721746,11.69333561,14.29382924,195.1301,159.629845,81.8068791,30,100,100,100,100,100,33.33333333,0,100,100,1960800,447400,3826111,3130022, , , ,447400,3826111,3130022
201303,31/03/2013,0,4,6,-5,-5, ,21/11/2012,201211,21/11/2012,19/05/2007,201211,10,1,EMPL.FIRMA ESTATAL,J,F,OI,1,1,33,35,70,10,71,-35,-5,-5, ,2, , , ,4,10,-35,-5,-5,4,2,0,2,22.81721746,195.1301,121.878315, , ,22.81721746,11.69333561,18.72131024,195.1301,121.878315,62.46002795,40,100,100,100,100,100,50,0,100,100,1960800,447400,3826111,2389790, , , ,447400,3826111,2389790
201304,30/04/2013,0,5,5,-5,-5, ,21/11/2012,201211,21/11/2012,19/05/2007,201211,10,1,EMPL.FIRMA ESTATAL,J,F,OI,1,1,33,35,71,10,71,-36,-5,-5, ,2, , , ,5,10,-36,-5,-5,5,3,0,2,22.81721746,195.1301,102.3235924, , ,22.81721746,11.69333561,22.29907778,195.1301,102.3235924,52.43865115,50,100,100,100,100,100,60,0,100,100,1960800,447400,3826111,2006361, , , ,447400,3826111,2006361
201302,28/02/2013,0,0,11,8,8, ,23/02/2013,201302,23/02/2013,23/02/2013,201302,0,1,EMPL.FIRMA PARTICULAR,E,F,FA,1,1,10,34,0,12,12,-23, , , ,0, , , ,0,12,-23, , ,0,0,0,0,14.8,150.1535833,150.1535833, , ,14.8,9.856574629,9.856574629,150.1535833,150.1535833,100,0,100,100, , , , ,0,100,100,1200000,177600,1801843,1801843, , , ,177600,1801843,1801843
201303,31/03/2013,0,1,10,8,8, ,23/02/2013,201302,23/02/2013,23/02/2013,201302,0,1,EMPL.FIRMA PARTICULAR,E,F,FA,1,1,10,34,1,12,12,-23,-23,-23, ,1, , , ,1,12,-23,-23,-23,1,0,0,1,14.8,150.1535833,139.0891667, , ,14.8,9.856574629,10.64065617,150.1535833,139.0891667,92.63126699,8.333333333,100,100,100,100,100,0,0,100,100,1200000,177600,1801843,1669070, , , ,177600,1801843,1669070
201304,30/04/2013,0,2,9,8,8, ,23/02/2013,201302,23/02/2013,23/02/2013,201302,0,1,EMPL.FIRMA PARTICULAR,E,F,FA,1,1,10,34,2,12,12,-23,-23,-23, ,1, , , ,2,12,-23,-23,-23,2,1,0,1,14.8,150.1535833,128.12025, , ,14.8,9.856574629,11.55164777,150.1535833,128.12025,85.32613552,16.66666667,100,100,100,100,100,50,0,100,100,1200000,177600,1801843,1537443, , , ,177600,1801843,1537443
201302,28/02/2013,0,7,4,12,12, ,18/07/2012,201207,18/07/2012,19/04/2010,201207,12,1,EMPL.FIRMA PARTICULAR,E,F,FA,1,1,5,31,34,12,33,-18,-18,-18, ,1, , , ,7,12,-18,-18,-18,7,6,0,1,10.534375,107.2547188,48.861625, , ,10.534375,9.821828935,21.55960838,107.2547188,48.861625,45.55662032,58.33333333,100,100,100,100,100,85.71428571,0,100,100,3200000,337100,3432151,1563572, , , ,337100,3432151,1563572
201303,31/03/2013,0,8,3,12,12, ,18/07/2012,201207,18/07/2012,19/04/2010,201207,12,1,EMPL.FIRMA PARTICULAR,E,F,FA,1,1,5,31,35,12,33,-18,-18,-18, ,1, , , ,8,12,-18,-18,-18,8,7,0,1,10.534375,107.2547188,39.50246875, , ,10.534375,9.821828935,26.66763707,107.2547188,39.50246875,36.83051824,66.66666667,100,100,100,100,100,87.5,0,100,100,3200000,337100,3432151,1264079, , , ,337100,3432151,1264079
201304,30/04/2013,0,9,2,-18,-18, ,18/07/2012,201207,18/07/2012,19/04/2010,201207,12,1,EMPL.FIRMA PARTICULAR,E,F,FA,1,1,5,31,36,12,33,12,-18,-18, ,1, , , ,9,12,12,-18,-18,9,8,0,1,10.534375,107.2547188,39.50246875, , ,10.534375,9.821828935,26.66763707,107.2547188,39.50246875,36.83051824,75,100,100,100,100,100,88.88888889,0,100,100,3200000,337100,3432151,1264079, , , ,337100,3432151,1264079
201302,28/02/2013,0,3,8,-12,-12, ,03/11/2012,201211,03/11/2012,03/11/2012,201211,0,1,EMPL.FIRMA PARTICULAR,E,F,OI,1,1,38,23,3,12,12,-12,-12,-12, ,1,0,0,0,3,12,-12,-12,-12,3,2,0,1,14.1596592,142.8304363,110.9817565,10.85416667,0,14.1596592,9.913614754,12.75854668,142.8304363,110.9817565,77.70175557,25,100,100,100,100,100,66.66666667,0,100,100,1658232,234800,2368460,1840335,1200000,130250,0,234800,2368460,1840335
201303,31/03/2013,0,4,7,-12,-12, ,03/11/2012,201211,03/11/2012,03/11/2012,201211,0,1,EMPL.FIRMA PARTICULAR,E,F,OI,1,1,38,23,4,12,12,-12,-12,-12, ,2,0,0,0,4,12,-12,-12,-12,4,2,0,2,14.1596592,142.8304363,99.53715765,-0.0145,127729.8851,14.1596592,9.913614754,14.22550085,142.8304363,99.53715765,69.68903845,33.33333333,100,100,100,100,100,50,0,100,100,1658232,234800,2368460,1650557,1200000,-174,-222250,234800,2368460,1650557
201304,30/04/2013,0,5,6,-12,-12, ,03/11/2012,201211,03/11/2012,03/11/2012,201211,0,1,EMPL.FIRMA PARTICULAR,E,F,OI,1,1,38,23,5,12,12,-12,-12,-12, ,2,0,0,0,5,12,-12,-12,-12,5,3,0,2,14.1596592,142.8304363,88.07344208,17.9355,-0.080845251,14.1596592,9.913614754,16.07710437,142.8304363,88.07344208,61.6629371,41.66666667,100,100,100,100,100,60,0,100,100,1658232,234800,2368460,1460462,1200000,215226,-174,234800,2368460,1460462
201302,28/02/2013,0,1,8,51,51, ,11/01/2013,201301,11/01/2013,11/01/2013,201301,0,1,EMPL.FIRMA ESTATAL,C,F,FA,1,1,5,22,1,8,8,-10,-10,-10, ,1, , , ,1,8,-10,-10,-10,1,0,0,1,9.96969697,70.87551515,62.82278788, , ,9.96969697,14.0664896,15.86955515,70.87551515,62.82278788,88.63820989,12.5,100,100,100,100,100,0,0,100,100,1650000,164500,1169446,1036576, , , ,164500,1169446,1036576
201303,31/03/2013,0,2,7,51,51, ,11/01/2013,201301,11/01/2013,11/01/2013,201301,0,1,EMPL.FIRMA ESTATAL,C,F,FA,1,1,5,22,2,8,8,-10,-10,-10, ,1, , , ,2,8,-10,-10,-10,2,1,0,1,9.96969697,70.87551515,54.4389697, , ,9.96969697,14.0664896,18.31352986,70.87551515,54.4389697,76.8092755,25,100,100,100,100,100,50,0,100,100,1650000,164500,1169446,898243, , , ,164500,1169446,898243
201304,30/04/2013,0,3,6,51,51, ,11/01/2013,201301,11/01/2013,11/01/2013,201301,0,1,EMPL.FIRMA ESTATAL,C,F,FA,1,1,5,22,3,8,8,20,-10,-10, ,1, , , ,3,8,20,-10,-10,3,2,0,1,9.96969697,70.87551515,54.4389697, , ,9.96969697,14.0664896,18.31352986,70.87551515,54.4389697,76.8092755,37.5,100,100,100,100,100,66.66666667,0,100,100,1650000,164500,1169446,898243, , , ,164500,1169446,898243
201302,28/02/2013,1,6,14,236,175,201312,17/08/2012,201208,17/08/2012,19/11/2010,201208,10,1,SIN DEFINIR,G,M,OI,1,1,28,34,27,18,36,-37,-6,-6, ,2,0,0,0,6,18,-37,-6,-6,6,4,0,2,78.26,1093.0284,775.2986,82.56141776,78.14565343,78.26,7.159923749,10.09417533,1093.0284,775.2986,70.93124021,33.33333333,100,100,100,100,100,66.66666667,0,100,100,0,391300,5465142,3876493,994582,821141,641686,391300,5465142,3876493
201303,31/03/2013,1,7,13,236,206,201312,17/08/2012,201208,17/08/2012,19/11/2010,201208,10,1,SIN DEFINIR,G,M,OI,1,1,28,34,28,18,36,-6,-6,-6, ,2,0,0,0,7,18,-6,-6,-6,7,5,0,2,78.26,1093.0284,775.2986,73.88993567,0,78.26,7.159923749,10.09417533,1093.0284,775.2986,70.93124021,38.88888889,100,100,100,100,100,71.42857143,0,100,100,0,391300,5465142,3876493,994582,734896,0,391300,5465142,3876493
201304,30/04/2013,1,8,12,236,236,201312,17/08/2012,201208,17/08/2012,19/11/2010,201208,10,1,SIN DEFINIR,G,M,OI,1,1,28,34,29,18,36,-6,-6,-6, ,3,0,0,0,8,18,-6,-6,-6,8,5,0,3,78.26,1093.0284,717.7614,82.30422429,71.91732543,78.26,7.159923749,10.90334476,1093.0284,717.7614,65.66722329,44.44444444,100,100,100,100,100,62.5,0,100,100,0,391300,5465142,3588807,994582,818583,588703,391300,5465142,3588807
201302,28/02/2013,0,20,3,53,53, ,08/06/2011,201106,08/06/2011,08/06/2011,201106,0,1,EMPL.FIRMA PARTICULAR,D,M,OI,48,3,29,32,20,24,24,20,23,-8, ,4, , , ,20,24,20,23,-8,20,16,0,4,12.00073331,238.3953512,57.3050695, , ,12.00073331,5.033962806,20.94183537,238.3953512,57.3050695,24.0378301,83.33333333,100,100,100,100,100,80,0,100,100,1658232,199000,3953148,950251, , , ,199000,3953148,950251
201303,31/03/2013,0,21,2,53,53, ,08/06/2011,201106,08/06/2011,08/06/2011,201106,0,1,EMPL.FIRMA PARTICULAR,D,M,OI,48,3,29,32,21,24,24,51,23,20, ,5, , , ,21,24,51,23,20,21,16,0,5,12.00073331,238.3953512,46.22411098, , ,12.00073331,5.033962806,25.96206408,238.3953512,46.22411098,19.3896864,87.5,100,100,100,100,100,76.19047619,0,100,100,1658232,199000,3953148,766503, , , ,199000,3953148,766503
201304,30/04/2013,0,22,1,-8,-8, ,08/06/2011,201106,08/06/2011,08/06/2011,201106,0,1,EMPL.FIRMA PARTICULAR,D,M,OI,48,3,29,32,22,24,24,53,51,51,1,5, , , ,22,24,53,51,51,21,17,1,5,12.00073331,238.3953512,35.35452217, , ,12.00073331,5.033962806,33.9439839,238.3953512,35.35452217,14.83020621,91.66666667,100,100,100,100,95.45454545,77.27272727,20,100,100,1658232,199000,3953148,586260, , , ,199000,3953148,586260
201302,28/02/2013,1,7,9,270,270,201306,04/07/2012,201207,04/07/2012,22/09/2011,201207,11,6,SIN DEFINIR,B,M,FA,1,1,1,30,17,18,16,54,26,26, ,5,46,18,18,7,18,54,26,26,7,2,0,5,70.52,1006.024,770.9692,96.07333274,64.58036182,70.52,7.009773127,9.146928308,1006.024,770.9692,76.63526914,38.88888889,100,100,100,100,100,28.57142857,0,100,100,0,352600,5030120,3854846,2693531,2587765,1671188,352600,5030120,3854846
201303,31/03/2013,1,8,8,270,270,201306,04/07/2012,201207,04/07/2012,22/09/2011,201207,11,6,SIN DEFINIR,B,M,FA,1,1,1,30,18,18,16,26,54,54,1,6,77,46,46,8,18,26,54,54,7,2,1,6,70.52,1006.024,668.7382,100,77.78547936,70.52,7.009773127,10.5452328,1006.024,668.7382,66.47338433,44.44444444,100,100,100,100,87.5,25,16.66666667,100,100,0,352600,5030120,3343691,2693531,2693531,2095176,352600,5030120,3343691
201304,30/04/2013,1,9,7,270,270,201306,04/07/2012,201207,04/07/2012,22/09/2011,201207,11,6,SIN DEFINIR,B,M,FA,1,1,1,30,19,18,16,56,54,54,1,6,107,77,77,9,18,56,54,54,8,3,1,6,70.52,1006.024,668.7382,100,100,70.52,7.009773127,10.5452328,1006.024,668.7382,66.47338433,50,100,100,100,100,88.88888889,33.33333333,16.66666667,100,100,0,352600,5030120,3343691,2693531,2693531,2693531,352600,5030120,3343691
201302,28/02/2013,0,21,2,-10,-10, ,26/05/2011,201105,26/05/2011,10/06/2009,201105,10,1,EMPL.FIRMA PARTICULAR,D,M,FA,1,1,3,25,44,24,63,49,21,21, ,6,18,21,20,21,24,49,21,21,21,15,0,6,7.411648588,131.6647113,38.61228957,23.53328231,94.20389563,7.411648588,5.629183794,19.19505077,131.6647113,38.61228957,29.32622508,87.5,100,100,100,100,100,71.42857143,0,100,100,6292797,466400,8285393,2429793,5880000,1383757,1303553,466400,8285393,2429793
201303,31/03/2013,0,22,1,-10,-10, ,26/05/2011,201105,26/05/2011,10/06/2009,201105,10,1,EMPL.FIRMA PARTICULAR,D,M,FA,1,1,3,25,45,24,63,-10,49,49,1,7,0,21,20,22,24,-10,49,49,21,15,1,7,7.411648588,131.6647113,18.71751147,0.309506803,-273.8776856,7.411648588,5.629183794,39.59740376,131.6647113,18.71751147,14.21604262,91.66666667,100,100,100,100,95.45454545,68.18181818,14.28571429,100,100,6292797,466400,8285393,1177855,5880000,18199,-49843,466400,8285393,1177855
